generation,time_hour,time_minute,month,day_of_week,day,week_of_year,consumption_change,consumption,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
1.76,17,45,8,1,21,34,-5.547000000000001,2.484,37,26,0.0,11.6,7,66,21,33,33,30,18,18,59,0.1,1018,30,9,103,11
1.645,18,0,8,1,21,34,4.970000000000001,7.454000000000001,37,26,0.0,11.6,7,66,22,32,32,29,14,19,66,0.3,1018,29,9,108,9
1.288,18,15,8,1,21,34,0.2629999999999999,7.7170000000000005,37,26,0.0,11.6,7,66,22,32,32,29,14,19,66,0.3,1018,29,9,108,9
1.003,18,30,8,1,21,34,-1.633000000000001,6.084,37,26,0.0,11.6,7,66,22,32,32,29,14,19,66,0.3,1018,29,9,108,9
0.832,18,45,8,1,21,34,1.072,7.156,37,26,0.0,11.6,7,66,22,32,32,29,14,19,66,0.3,1018,29,9,108,9
0.652,19,0,8,1,21,34,2.154000000000001,9.31,37,27,0.0,11.6,7,73,23,31,31,28,11,20,72,0.4,1019,28,9,114,6
0.446,19,15,8,1,21,34,-2.439000000000001,6.8709999999999996,37,27,0.0,11.6,7,73,23,31,31,28,11,20,72,0.4,1019,28,9,114,6
0.137,19,30,8,1,21,34,-1.2350000000000003,5.635999999999999,37,27,0.0,11.6,7,73,23,31,31,28,11,20,72,0.4,1019,28,9,114,6
0.02,19,45,8,1,21,34,3.6930000000000014,9.329,37,27,0.0,11.6,7,73,23,31,31,28,11,20,72,0.4,1019,28,9,114,6
0.0,20,0,8,1,21,34,-6.880000000000001,2.449,37,27,0.0,11.6,7,73,23,31,31,28,12,22,74,0.2,1019,28,9,130,7
0.0,20,15,8,1,21,34,5.712,8.161,37,27,0.0,11.6,7,73,23,31,31,28,12,22,74,0.2,1019,28,9,130,7
0.0,20,30,8,1,21,34,-3.745,4.4159999999999995,37,27,0.0,11.6,7,73,23,31,31,28,12,22,74,0.2,1019,28,9,130,7
0.0,20,45,8,1,21,34,-1.6119999999999992,2.8040000000000003,37,27,0.0,11.6,7,73,23,31,31,28,12,22,74,0.2,1019,28,9,130,7
0.0,21,0,8,1,21,34,5.584,8.388,37,27,0.0,11.6,7,73,23,31,31,27,13,23,76,0.7,1019,27,9,146,7
0.0,21,15,8,1,21,34,-7.319,1.069,37,27,0.0,11.6,7,73,23,31,31,27,13,23,76,0.7,1019,27,9,146,7
0.0,21,30,8,1,21,34,8.27,9.338999999999999,37,27,0.0,11.6,7,73,23,31,31,27,13,23,76,0.7,1019,27,9,146,7
0.0,21,45,8,1,21,34,0.09000000000000163,9.429,37,27,0.0,11.6,7,73,23,31,31,27,13,23,76,0.7,1019,27,9,146,7
0.0,22,0,8,1,21,34,-0.012000000000002231,9.416999999999998,37,27,0.0,11.6,7,73,23,30,30,27,14,24,78,0.9,1019,27,9,161,8
0.0,22,15,8,1,21,34,-0.06599999999999895,9.350999999999999,37,27,0.0,11.6,7,73,23,30,30,27,14,24,78,0.9,1019,27,9,161,8
0.0,22,30,8,1,21,34,-0.07499999999999929,9.276,37,27,0.0,11.6,7,73,23,30,30,27,14,24,78,0.9,1019,27,9,161,8
0.0,22,45,8,1,21,34,-0.07000000000000028,9.206,37,27,0.0,11.6,7,73,23,30,30,27,14,24,78,0.9,1019,27,9,161,8
0.0,23,0,8,1,21,34,-0.08800000000000097,9.117999999999999,37,27,0.0,11.6,7,73,23,30,30,27,13,23,79,0.4,1019,27,9,171,8
0.0,23,15,8,1,21,34,-0.030999999999998806,9.087,37,27,0.0,11.6,7,73,23,30,30,27,13,23,79,0.4,1019,27,9,171,8
0.0,23,30,8,1,21,34,-0.021000000000000796,9.065999999999999,37,27,0.0,11.6,7,73,23,30,30,27,13,23,79,0.4,1019,27,9,171,8
0.0,23,45,8,1,21,34,-0.016000000000000014,9.049999999999999,37,27,0.0,11.6,7,73,23,30,30,27,13,23,79,0.4,1019,27,9,171,8
0.0,0,0,8,2,22,34,0.015000000000002345,9.065000000000001,37,27,0.0,11.6,7,73,23,30,30,27,12,22,79,0.7,1020,27,9,181,7
0.0,0,15,8,2,22,34,-0.03300000000000125,9.032,37,27,0.0,11.6,7,73,23,30,30,27,12,22,79,0.7,1020,27,9,181,7
0.0,0,30,8,2,22,34,-3.317,5.715,37,27,0.0,11.6,7,73,23,30,30,27,12,22,79,0.7,1020,27,9,181,7
0.0,0,45,8,2,22,34,-5.215,0.5,37,27,0.0,11.6,7,73,23,30,30,27,12,22,79,0.7,1020,27,9,181,7
0.0,1,0,8,2,22,34,0.0,0.5,37,27,0.0,11.6,7,73,23,30,30,27,10,21,79,0.9,1020,27,9,190,7
0.0,1,15,8,2,22,34,4.565999999999999,5.065999999999999,37,27,0.0,11.6,7,73,23,30,30,27,10,21,79,0.9,1020,27,9,190,7
0.0,1,30,8,2,22,34,-4.631999999999999,0.43400000000000005,37,27,0.0,11.6,7,73,23,30,30,27,10,21,79,0.9,1020,27,9,190,7
0.0,1,45,8,2,22,34,0.0,0.43400000000000005,37,27,0.0,11.6,7,73,23,30,30,27,10,21,79,0.9,1020,27,9,190,7
0.0,2,0,8,2,22,34,0.4929999999999999,0.9269999999999999,37,27,0.0,11.6,7,73,23,31,31,28,10,18,74,0.4,1020,28,9,203,7
0.0,2,15,8,2,22,34,3.56,4.487,37,27,0.0,11.6,7,73,23,31,31,28,10,18,74,0.4,1020,28,9,203,7
0.0,2,30,8,2,22,34,-3.974,0.513,37,27,0.0,11.6,7,73,23,31,31,28,10,18,74,0.4,1020,28,9,203,7
0.0,2,45,8,2,22,34,-0.006000000000000005,0.507,37,27,0.0,11.6,7,73,23,31,31,28,10,18,74,0.4,1020,28,9,203,7
0.0,3,0,8,2,22,34,0.0,0.507,37,27,0.0,11.6,7,73,23,32,32,29,10,15,69,0.1,1020,29,9,216,7
0.0,3,15,8,2,22,34,4.590999999999999,5.097999999999999,37,27,0.0,11.6,7,73,23,32,32,29,10,15,69,0.1,1020,29,9,216,7
0.0,3,30,8,2,22,34,-4.246999999999999,0.851,37,27,0.0,11.6,7,73,23,32,32,29,10,15,69,0.1,1020,29,9,216,7
0.0,3,45,8,2,22,34,-0.133,0.718,37,27,0.0,11.6,7,73,23,32,32,29,10,15,69,0.1,1020,29,9,216,7
0.0,4,0,8,2,22,34,-0.10399999999999998,0.614,37,27,0.0,11.6,7,73,22,34,34,30,9,13,64,0.2,1020,30,9,230,8
0.0,4,15,8,2,22,34,-0.16100000000000003,0.45299999999999996,37,27,0.0,11.6,7,73,22,34,34,30,9,13,64,0.2,1020,30,9,230,8
0.0,4,30,8,2,22,34,4.018,4.471,37,27,0.0,11.6,7,73,22,34,34,30,9,13,64,0.2,1020,30,9,230,8
0.0,4,45,8,2,22,34,-3.963,0.508,37,27,0.0,11.6,7,73,22,34,34,30,9,13,64,0.2,1020,30,9,230,8
0.0,5,0,8,2,22,34,0.019000000000000017,0.527,37,27,0.0,11.6,7,73,22,36,36,32,6,12,56,0.1,1020,32,9,216,5
0.0,5,15,8,2,22,34,-0.009000000000000008,0.518,37,27,0.0,11.6,7,73,22,36,36,32,6,12,56,0.1,1020,32,9,216,5
0.0,5,30,8,2,22,34,-0.0050000000000000044,0.513,37,27,0.0,11.6,7,73,22,36,36,32,6,12,56,0.1,1020,32,9,216,5
0.0,5,45,8,2,22,34,-0.0040000000000000036,0.509,37,27,0.0,11.6,7,73,22,36,36,32,6,12,56,0.1,1020,32,9,216,5
0.0,6,0,8,2,22,34,-0.0040000000000000036,0.505,37,27,0.0,11.6,7,73,21,38,38,34,4,11,48,0.1,1020,34,10,203,3
0.0,6,15,8,2,22,34,3.976,4.481,37,27,0.0,11.6,7,73,21,38,38,34,4,11,48,0.1,1020,34,10,203,3
0.0,6,30,8,2,22,34,-4.01,0.471,37,27,0.0,11.6,7,73,21,38,38,34,4,11,48,0.1,1020,34,10,203,3
0.0,6,45,8,2,22,34,-0.03699999999999992,0.43400000000000005,37,27,0.0,11.6,7,73,21,38,38,34,4,11,48,0.1,1020,34,10,203,3
0.0,7,0,8,2,22,34,0.0010000000000000009,0.43500000000000005,37,27,0.0,11.6,7,73,21,41,41,36,1,10,41,0.2,1019,36,10,189,1
0.017,7,15,8,2,22,34,-0.014000000000000012,0.42100000000000004,37,27,0.0,11.6,7,73,21,41,41,36,1,10,41,0.2,1019,36,10,189,1
0.147,7,30,8,2,22,34,-0.050000000000000044,0.371,37,27,0.0,11.6,7,73,21,41,41,36,1,10,41,0.2,1019,36,10,189,1
0.192,7,45,8,2,22,34,-0.05299999999999999,0.318,37,27,0.0,11.6,7,73,21,41,41,36,1,10,41,0.2,1019,36,10,189,1
0.162,8,0,8,2,22,34,0.24399999999999994,0.5619999999999999,37,27,0.0,11.6,7,73,20,41,41,37,4,14,39,0.1,1019,37,10,156,4
0.293,8,15,8,2,22,34,3.6620000000000004,4.224,37,27,0.0,11.6,7,73,20,41,41,37,4,14,39,0.1,1019,37,10,156,4
0.447,8,30,8,2,22,34,-4.165,0.05899999999999999,37,27,0.0,11.6,7,73,20,41,41,37,4,14,39,0.1,1019,37,10,156,4
0.684,8,45,8,2,22,34,-0.18,-0.121,37,27,0.0,11.6,7,73,20,41,41,37,4,14,39,0.1,1019,37,10,156,4
0.945,9,0,8,2,22,34,-0.259,-0.38,37,27,0.0,11.6,7,73,20,40,40,37,7,19,37,0.0,1018,37,10,122,6
1.247,9,15,8,2,22,34,3.3699999999999997,2.9899999999999998,37,27,0.0,11.6,7,73,20,40,40,37,7,19,37,0.0,1018,37,10,122,6
1.488,9,30,8,2,22,34,-3.1799999999999997,-0.18999999999999995,37,27,0.0,11.6,7,73,20,40,40,37,7,19,37,0.0,1018,37,10,122,6
1.718,9,45,8,2,22,34,2.4549999999999996,2.2649999999999997,37,27,0.0,11.6,7,73,20,40,40,37,7,19,37,0.0,1018,37,10,122,6
1.699,10,0,8,2,22,34,4.942,7.207,37,27,0.0,11.6,7,73,19,40,40,37,11,23,35,0.0,1017,37,10,89,9
1.733,10,15,8,2,22,34,0.020999999999999908,7.228,37,27,0.0,11.6,7,73,19,40,40,37,11,23,35,0.0,1017,37,10,89,9
2.081,10,30,8,2,22,34,-0.27200000000000024,6.9559999999999995,37,27,0.0,11.6,7,73,19,40,40,37,11,23,35,0.0,1017,37,10,89,9
2.661,10,45,8,2,22,34,-0.5259999999999998,6.43,37,27,0.0,11.6,7,73,19,40,40,37,11,23,35,0.0,1017,37,10,89,9
2.784,11,0,8,2,22,34,-0.047999999999999154,6.382000000000001,37,27,0.0,11.6,7,73,19,40,40,36,12,25,38,0.0,1017,36,10,88,9
2.836,11,15,8,2,22,34,-0.06400000000000095,6.318,37,27,0.0,11.6,7,73,19,40,40,36,12,25,38,0.0,1017,36,10,88,9
2.904,11,30,8,2,22,34,-0.026999999999999247,6.291,37,27,0.0,11.6,7,73,19,40,40,36,12,25,38,0.0,1017,36,10,88,9
3.021,11,45,8,2,22,34,-0.06500000000000039,6.226,37,27,0.0,11.6,7,73,19,40,40,36,12,25,38,0.0,1017,36,10,88,9
3.158,12,0,8,2,22,34,-0.07599999999999962,6.15,37,27,0.0,11.6,7,73,20,39,39,36,13,27,40,0.0,1017,36,9,87,9
3.267,12,15,8,2,22,34,0.009999999999999787,6.16,37,27,0.0,11.6,7,73,20,39,39,36,13,27,40,0.0,1017,36,9,87,9
3.337,12,30,8,2,22,34,0.043999999999999595,6.204,37,27,0.0,11.6,7,73,20,39,39,36,13,27,40,0.0,1017,36,9,87,9
3.397,12,45,8,2,22,34,0.014000000000000234,6.218,37,27,0.0,11.6,7,73,20,39,39,36,13,27,40,0.0,1017,36,9,87,9
3.478,13,0,8,2,22,34,-0.06200000000000028,6.156,37,27,0.0,11.6,7,73,20,39,39,35,14,29,42,0.0,1016,35,9,86,9
3.529,13,15,8,2,22,34,-0.006000000000000227,6.1499999999999995,37,27,0.0,11.6,7,73,20,39,39,35,14,29,42,0.0,1016,35,9,86,9
3.553,13,30,8,2,22,34,0.040000000000000036,6.1899999999999995,37,27,0.0,11.6,7,73,20,39,39,35,14,29,42,0.0,1016,35,9,86,9
3.578,13,45,8,2,22,34,0.016000000000000902,6.206,37,27,0.0,11.6,7,73,20,39,39,35,14,29,42,0.0,1016,35,9,86,9
3.563,14,0,8,2,22,34,0.025999999999998913,6.231999999999999,37,27,0.0,11.6,7,73,20,37,37,34,17,24,45,0.0,1017,34,9,90,11
3.515,14,15,8,2,22,34,0.136000000000001,6.368,37,27,0.0,11.6,7,73,20,37,37,34,17,24,45,0.0,1017,34,9,90,11
3.505,14,30,8,2,22,34,-3.6790000000000003,2.689,37,27,0.0,11.6,7,73,20,37,37,34,17,24,45,0.0,1017,34,9,90,11
3.467,14,45,8,2,22,34,1.5599999999999996,4.249,37,27,0.0,11.6,7,73,20,37,37,34,17,24,45,0.0,1017,34,9,90,11
3.428,15,0,8,2,22,34,-2.7259999999999995,1.5230000000000001,37,27,0.0,11.6,7,73,20,36,36,33,21,18,47,0.0,1017,33,10,93,12
3.343,15,15,8,2,22,34,4.0120000000000005,5.535,37,27,0.0,11.6,7,73,20,36,36,33,21,18,47,0.0,1017,33,10,93,12
3.281,15,30,8,2,22,34,-5.061,0.474,37,27,0.0,11.6,7,73,20,36,36,33,21,18,47,0.0,1017,33,10,93,12
3.198,15,45,8,2,22,34,6.082,6.556,37,27,0.0,11.6,7,73,20,36,36,33,21,18,47,0.0,1017,33,10,93,12
3.108,16,0,8,2,22,34,-5.546,1.0099999999999998,37,27,0.0,11.6,7,73,20,34,34,32,24,13,49,0.0,1017,32,10,97,13
2.991,16,15,8,2,22,34,3.4090000000000007,4.4190000000000005,37,27,0.0,11.6,7,73,20,34,34,32,24,13,49,0.0,1017,32,10,97,13
2.805,16,30,8,2,22,34,-0.8250000000000002,3.5940000000000003,37,27,0.0,11.6,7,73,20,34,34,32,24,13,49,0.0,1017,32,10,97,13
2.622,16,45,8,2,22,34,-0.6720000000000006,2.9219999999999997,37,27,0.0,11.6,7,73,20,34,34,32,24,13,49,0.0,1017,32,10,97,13
2.438,17,0,8,2,22,34,2.8720000000000008,5.7940000000000005,37,27,0.0,11.6,7,73,20,33,33,31,20,13,54,0.0,1017,31,10,123,11
2.205,17,15,8,2,22,34,-3.8480000000000008,1.9459999999999997,37,27,0.0,11.6,7,73,20,33,33,31,20,13,54,0.0,1017,31,10,123,11
2.057,17,30,8,2,22,34,5.85,7.795999999999999,37,27,0.0,11.6,7,73,20,33,33,31,20,13,54,0.0,1017,31,10,123,11
1.815,17,45,8,2,22,34,-5.103999999999999,2.692,37,27,0.0,11.6,7,73,20,33,33,31,20,13,54,0.0,1017,31,10,123,11
1.594,18,0,8,2,22,34,2.709999999999999,5.401999999999999,37,27,0.0,11.6,7,73,21,33,33,30,17,14,60,0.0,1017,30,10,150,10
1.241,18,15,8,2,22,34,0.5350000000000001,5.936999999999999,37,27,0.0,11.6,7,73,21,33,33,30,17,14,60,0.0,1017,30,10,150,10
1.022,18,30,8,2,22,34,-2.897,3.0399999999999996,37,27,0.0,11.6,7,73,21,33,33,30,17,14,60,0.0,1017,30,10,150,10
0.805,18,45,8,2,22,34,5.33,8.37,37,27,0.0,11.6,7,73,21,33,33,30,17,14,60,0.0,1017,30,10,150,10
0.666,19,0,8,2,22,34,-4.087999999999999,4.282,37,26,0.0,11.6,8,81,22,32,32,29,13,14,66,0.0,1018,29,10,177,8
0.421,19,15,8,2,22,34,5.2109999999999985,9.492999999999999,37,26,0.0,11.6,8,81,22,32,32,29,13,14,66,0.0,1018,29,10,177,8
0.123,19,30,8,2,22,34,-6.739999999999998,2.753,37,26,0.0,11.6,8,81,22,32,32,29,13,14,66,0.0,1018,29,10,177,8
0.022,19,45,8,2,22,34,4.031999999999999,6.784999999999999,37,26,0.0,11.6,8,81,22,32,32,29,13,14,66,0.0,1018,29,10,177,8
0.0,20,0,8,2,22,34,-0.8629999999999987,5.922000000000001,37,26,0.0,11.6,8,81,22,31,31,28,12,20,68,0.0,1018,28,10,183,7
0.0,20,15,8,2,22,34,-0.5070000000000014,5.414999999999999,37,26,0.0,11.6,8,81,22,31,31,28,12,20,68,0.0,1018,28,10,183,7
0.0,20,30,8,2,22,34,0.6140000000000008,6.029,37,26,0.0,11.6,8,81,22,31,31,28,12,20,68,0.0,1018,28,10,183,7
0.0,20,45,8,2,22,34,-3.7729999999999997,2.2560000000000002,37,26,0.0,11.6,8,81,22,31,31,28,12,20,68,0.0,1018,28,10,183,7
0.0,21,0,8,2,22,34,5.569999999999999,7.826,37,26,0.0,11.6,8,81,22,31,31,28,11,26,70,0.5,1018,28,9,190,7
0.0,21,15,8,2,22,34,-3.3899999999999997,4.436,37,26,0.0,11.6,8,81,22,31,31,28,11,26,70,0.5,1018,28,9,190,7
0.0,21,30,8,2,22,34,6.313000000000001,10.749,37,26,0.0,11.6,8,81,22,31,31,28,11,26,70,0.5,1018,28,9,190,7
0.0,21,45,8,2,22,34,0.10499999999999865,10.854,37,26,0.0,11.6,8,81,22,31,31,28,11,26,70,0.5,1018,28,9,190,7
0.0,22,0,8,2,22,34,-0.21799999999999997,10.636,37,26,0.0,11.6,8,81,22,30,30,27,11,33,72,0.6,1018,27,9,196,6
0.0,22,15,8,2,22,34,-0.013999999999999346,10.622,37,26,0.0,11.6,8,81,22,30,30,27,11,33,72,0.6,1018,27,9,196,6
0.0,22,30,8,2,22,34,-0.0779999999999994,10.544,37,26,0.0,11.6,8,81,22,30,30,27,11,33,72,0.6,1018,27,9,196,6
0.0,22,45,8,2,22,34,0.06199999999999939,10.606,37,26,0.0,11.6,8,81,22,30,30,27,11,33,72,0.6,1018,27,9,196,6
0.0,23,0,8,2,22,34,-0.09999999999999964,10.506,37,26,0.0,11.6,8,81,22,30,30,27,11,24,74,0.3,1018,27,9,200,6
0.0,23,15,8,2,22,34,-0.028999999999999915,10.477,37,26,0.0,11.6,8,81,22,30,30,27,11,24,74,0.3,1018,27,9,200,6
0.0,23,30,8,2,22,34,-0.6370000000000005,9.84,37,26,0.0,11.6,8,81,22,30,30,27,11,24,74,0.3,1018,27,9,200,6
0.0,23,45,8,2,22,34,-0.31700000000000017,9.523,37,26,0.0,11.6,8,81,22,30,30,27,11,24,74,0.3,1018,27,9,200,6
0.0,0,0,8,3,23,34,-0.09700000000000131,9.425999999999998,37,26,0.0,11.6,8,81,22,29,29,27,10,15,76,0.5,1018,27,9,203,6
0.0,0,15,8,3,23,34,-0.05299999999999905,9.373,37,26,0.0,11.6,8,81,22,29,29,27,10,15,76,0.5,1018,27,9,203,6
0.0,0,30,8,3,23,34,-0.0470000000000006,9.325999999999999,37,26,0.0,11.6,8,81,22,29,29,27,10,15,76,0.5,1018,27,9,203,6
0.0,0,45,8,3,23,34,-0.02099999999999902,9.305,37,26,0.0,11.6,8,81,22,29,29,27,10,15,76,0.5,1018,27,9,203,6
0.0,1,0,8,3,23,34,-0.13000000000000078,9.174999999999999,37,26,0.0,11.6,8,81,22,29,29,26,10,6,77,0.7,1018,26,9,207,6
0.0,1,15,8,3,23,34,-0.11800000000000033,9.056999999999999,37,26,0.0,11.6,8,81,22,29,29,26,10,6,77,0.7,1018,26,9,207,6
0.0,1,30,8,3,23,34,-0.03399999999999892,9.023,37,26,0.0,11.6,8,81,22,29,29,26,10,6,77,0.7,1018,26,9,207,6
0.0,1,45,8,3,23,34,-0.021000000000000796,9.001999999999999,37,26,0.0,11.6,8,81,22,29,29,26,10,6,77,0.7,1018,26,9,207,6
0.0,2,0,8,3,23,34,0.034000000000000696,9.036,37,26,0.0,11.6,8,81,21,30,30,28,11,5,70,0.3,1018,28,9,208,8
0.0,2,15,8,3,23,34,0.04400000000000048,9.08,37,26,0.0,11.6,8,81,21,30,30,28,11,5,70,0.3,1018,28,9,208,8
0.0,2,30,8,3,23,34,-0.04499999999999993,9.035,37,26,0.0,11.6,8,81,21,30,30,28,11,5,70,0.3,1018,28,9,208,8
0.0,2,45,8,3,23,34,-0.034000000000000696,9.001,37,26,0.0,11.6,8,81,21,30,30,28,11,5,70,0.3,1018,28,9,208,8
0.0,3,0,8,3,23,34,-0.07000000000000028,8.931,37,26,0.0,11.6,8,81,21,31,31,29,11,5,62,0.0,1018,29,10,209,9
0.0,3,15,8,3,23,34,-0.06999999999999851,8.861,37,26,0.0,11.6,8,81,21,31,31,29,11,5,62,0.0,1018,29,10,209,9
0.0,3,30,8,3,23,34,-0.07400000000000162,8.786999999999999,37,26,0.0,11.6,8,81,21,31,31,29,11,5,62,0.0,1018,29,10,209,9
0.0,3,45,8,3,23,34,-0.009000000000000341,8.777999999999999,37,26,0.0,11.6,8,81,21,31,31,29,11,5,62,0.0,1018,29,10,209,9
0.0,4,0,8,3,23,34,-0.10999999999999943,8.668,37,26,0.0,11.6,8,81,20,33,33,30,11,4,55,0.0,1018,30,10,209,10
0.0,4,15,8,3,23,34,-0.010999999999999233,8.657,37,26,0.0,11.6,8,81,20,33,33,30,11,4,55,0.0,1018,30,10,209,10
0.0,4,30,8,3,23,34,0.021999999999998465,8.678999999999998,37,26,0.0,11.6,8,81,20,33,33,30,11,4,55,0.0,1018,30,10,209,10
0.0,4,45,8,3,23,34,-0.026999999999999247,8.652,37,26,0.0,11.6,8,81,20,33,33,30,11,4,55,0.0,1018,30,10,209,10
0.0,5,0,8,3,23,34,-3.956999999999999,4.695,37,26,0.0,11.6,8,81,20,34,34,32,12,5,50,0.0,1017,32,10,199,10
0.0,5,15,8,3,23,34,2.116999999999999,6.811999999999999,37,26,0.0,11.6,8,81,20,34,34,32,12,5,50,0.0,1017,32,10,199,10
0.0,5,30,8,3,23,34,1.721,8.533,37,26,0.0,11.6,8,81,20,34,34,32,12,5,50,0.0,1017,32,10,199,10
0.0,5,45,8,3,23,34,-5.326999999999999,3.2060000000000004,37,26,0.0,11.6,8,81,20,34,34,32,12,5,50,0.0,1017,32,10,199,10
0.0,6,0,8,3,23,34,3.220999999999999,6.427,37,26,0.0,11.6,8,81,19,36,36,33,13,6,44,0.0,1017,33,10,188,11
0.0,6,15,8,3,23,34,1.9819999999999993,8.408999999999999,37,26,0.0,11.6,8,81,19,36,36,33,13,6,44,0.0,1017,33,10,188,11
0.0,6,30,8,3,23,34,-6.035999999999999,2.373,37,26,0.0,11.6,8,81,19,36,36,33,13,6,44,0.0,1017,33,10,188,11
0.0,6,45,8,3,23,34,1.161,3.5340000000000003,37,26,0.0,11.6,8,81,19,36,36,33,13,6,44,0.0,1017,33,10,188,11
0.0,7,0,8,3,23,34,1.338999999999999,4.872999999999999,37,26,0.0,11.6,8,81,19,38,38,35,14,8,39,0.0,1016,35,10,177,12
0.038,7,15,8,3,23,34,-1.0899999999999994,3.783,37,26,0.0,11.6,8,81,19,38,38,35,14,8,39,0.0,1016,35,10,177,12
0.1,7,30,8,3,23,34,0.879,4.662,37,26,0.0,11.6,8,81,19,38,38,35,14,8,39,0.0,1016,35,10,177,12
0.157,7,45,8,3,23,34,0.12699999999999978,4.789,37,26,0.0,11.6,8,81,19,38,38,35,14,8,39,0.0,1016,35,10,177,12
0.212,8,0,8,3,23,34,-1.4639999999999995,3.325,37,26,0.0,11.6,8,81,19,38,38,36,14,10,37,0.0,1016,36,10,171,12
0.266,8,15,8,3,23,34,2.4290000000000003,5.7540000000000004,37,26,0.0,11.6,8,81,19,38,38,36,14,10,37,0.0,1016,36,10,171,12
0.345,8,30,8,3,23,34,-0.886000000000001,4.867999999999999,37,26,0.0,11.6,8,81,19,38,38,36,14,10,37,0.0,1016,36,10,171,12
0.544,8,45,8,3,23,34,3.109000000000001,7.977,37,26,0.0,11.6,8,81,19,38,38,36,14,10,37,0.0,1016,36,10,171,12
0.883,9,0,8,3,23,34,-3.216000000000001,4.760999999999999,37,26,0.0,11.6,8,81,18,39,39,36,15,12,34,0.0,1015,36,10,164,13
1.056,9,15,8,3,23,34,-1.0189999999999992,3.742,37,26,0.0,11.6,8,81,18,39,39,36,15,12,34,0.0,1015,36,10,164,13
1.274,9,30,8,3,23,34,4.092,7.834,37,26,0.0,11.6,8,81,18,39,39,36,15,12,34,0.0,1015,36,10,164,13
1.535,9,45,8,3,23,34,-3.2059999999999995,4.628,37,26,0.0,11.6,8,81,18,39,39,36,15,12,34,0.0,1015,36,10,164,13
1.767,10,0,8,3,23,34,0.9390000000000001,5.567,37,26,0.0,11.6,8,81,18,39,39,37,16,14,32,0.0,1014,37,10,158,14
1.975,10,15,8,3,23,34,0.41999999999999993,5.987,37,26,0.0,11.6,8,81,18,39,39,37,16,14,32,0.0,1014,37,10,158,14
2.189,10,30,8,3,23,34,-2.216,3.771,37,26,0.0,11.6,8,81,18,39,39,37,16,14,32,0.0,1014,37,10,158,14
2.415,10,45,8,3,23,34,3.3440000000000003,7.115,37,26,0.0,11.6,8,81,18,39,39,37,16,14,32,0.0,1014,37,10,158,14
2.584,11,0,8,3,23,34,-2.2560000000000002,4.859,37,26,0.0,11.6,8,81,18,39,39,36,16,15,34,0.0,1013,36,10,153,13
2.764,11,15,8,3,23,34,2.029,6.888,37,26,0.0,11.6,8,81,18,39,39,36,16,15,34,0.0,1013,36,10,153,13
2.936,11,30,8,3,23,34,-1.0859999999999994,5.8020000000000005,37,26,0.0,11.6,8,81,18,39,39,36,16,15,34,0.0,1013,36,10,153,13
3.088,11,45,8,3,23,34,0.8899999999999997,6.692,37,26,0.0,11.6,8,81,18,39,39,36,16,15,34,0.0,1013,36,10,153,13
3.221,12,0,8,3,23,34,-0.18200000000000038,6.51,37,26,0.0,11.6,8,81,19,38,38,36,16,16,37,0.0,1013,36,10,149,12
3.303,12,15,8,3,23,34,0.03500000000000014,6.545,37,26,0.0,11.6,8,81,19,38,38,36,16,16,37,0.0,1013,36,10,149,12
3.409,12,30,8,3,23,34,-0.03200000000000003,6.513,37,26,0.0,11.6,8,81,19,38,38,36,16,16,37,0.0,1013,36,10,149,12
3.466,12,45,8,3,23,34,0.040000000000000036,6.553,37,26,0.0,11.6,8,81,19,38,38,36,16,16,37,0.0,1013,36,10,149,12
3.538,13,0,8,3,23,34,-0.07299999999999951,6.48,37,26,0.0,11.6,8,81,19,38,38,35,16,17,39,0.0,1013,35,10,144,10
3.595,13,15,8,3,23,34,0.054999999999999716,6.535,37,26,0.0,11.6,8,81,19,38,38,35,16,17,39,0.0,1013,35,10,144,10
3.626,13,30,8,3,23,34,0.28200000000000003,6.817,37,26,0.0,11.6,8,81,19,38,38,35,16,17,39,0.0,1013,35,10,144,10
3.635,13,45,8,3,23,34,-0.03900000000000059,6.778,37,26,0.0,11.6,8,81,19,38,38,35,16,17,39,0.0,1013,35,10,144,10
3.652,14,0,8,3,23,34,-0.15699999999999914,6.621,37,26,0.0,11.6,8,81,19,36,36,34,21,15,43,0.0,1013,34,10,143,13
3.628,14,15,8,3,23,34,0.032999999999999474,6.654,37,26,0.0,11.6,8,81,19,36,36,34,21,15,43,0.0,1013,34,10,143,13
3.626,14,30,8,3,23,34,0.05799999999999983,6.712,37,26,0.0,11.6,8,81,19,36,36,34,21,15,43,0.0,1013,34,10,143,13
3.522,14,45,8,3,23,34,0.20200000000000085,6.914000000000001,37,26,0.0,11.6,8,81,19,36,36,34,21,15,43,0.0,1013,34,10,143,13
3.48,15,0,8,3,23,34,0.11499999999999932,7.029,37,26,0.0,11.6,8,81,20,35,35,32,26,13,48,0.0,1013,32,10,142,16
3.425,15,15,8,3,23,34,0.07099999999999973,7.1,37,26,0.0,11.6,8,81,20,35,35,32,26,13,48,0.0,1013,32,10,142,16
3.307,15,30,8,3,23,34,0.18200000000000038,7.282,37,26,0.0,11.6,8,81,20,35,35,32,26,13,48,0.0,1013,32,10,142,16
